ST_CASE,WEATHERNAME
370353,Clear
370354,Clear
370355,Clear
370356,Clear
370357,Clear
370358,Cloudy
370359,Clear
370360,Rain
370361,Clear
370362,Clear
370363,Clear
370364,Clear
370365,Clear
370366,Clear
370368,Clear
370369,Clear
370370,Clear
370371,Clear
370372,Clear
370373,Cloudy
370374,Clear
370375,Clear
370376,Clear
370377,Clear
370378,Clear
370379,Clear
370380,Clear
370381,Clear
370382,Clear
370383,Cloudy
370384,Clear
370385,Clear
370386,Clear
370387,Clear
370388,Clear
370389,Clear
370390,Clear
370391,Clear
370392,Clear
370393,Clear
370394,Clear
370395,Clear
370396,Rain
370396,Cloudy
370397,Clear
370398,Clear
370399,Clear
370400,Clear
370401,Rain
370401,Cloudy
370403,Clear
370404,Clear
370405,Clear
370406,Clear
370407,Clear
370408,Clear
370409,Clear
370410,Clear
370411,Clear
370412,Clear
370413,Cloudy
370414,Clear
370415,Clear
370416,Clear
370417,Clear
370418,Clear
370419,Clear
370420,Clear
370421,Cloudy
370422,Clear
370423,Clear
370424,Rain
370425,Clear
370426,Clear
370427,Clear
370428,Clear
370429,Cloudy
370430,Clear
370431,Clear
370432,Clear
370433,Cloudy
370434,Clear
370435,Clear
370436,Clear
370437,Clear
370438,Clear
370439,Rain
370440,Clear
370441,Rain
370442,Rain
370442,Cloudy
370443,Clear
370444,Cloudy
370445,Clear
370446,Clear
370447,Clear
370448,Clear
370449,Clear
370450,Clear
370451,Clear
370452,Clear
370453,Cloudy
370454,Clear
370455,Clear
370456,Clear
370457,Clear
370458,Clear
370459,Cloudy
370460,Clear
370461,Clear
370462,Clear
370463,Clear
370464,Clear
370465,Clear
370466,Clear
370467,Clear
370468,Cloudy
370469,Clear
370470,Rain
370470,Cloudy
370471,Cloudy
370472,Clear
370474,Rain
370475,Clear
370476,"Fog, Smog, Smoke"
370477,Clear
370478,Clear
370479,Clear
370480,Clear
370481,Clear
370482,Rain
370483,Clear
370484,Clear
370485,Clear
370486,Clear
370487,Clear
370488,Clear
370489,Clear
370490,Clear
370491,Cloudy
370492,Cloudy
370493,Clear
370494,Clear
370495,Clear
370496,Clear
370497,Clear
370498,Clear
370499,Clear
370500,Clear
370501,Clear
370502,Clear
370503,Clear
370504,Cloudy
370505,Clear
370506,Clear
370507,Cloudy
370508,Clear
370509,Clear
370510,Clear
370511,Clear
370512,Clear
370513,Clear
370514,Clear
370515,Clear
370516,Clear
370517,Clear
370518,Clear
370519,Clear
370520,Clear
370521,Rain
370521,Cloudy
370522,Cloudy
370523,Rain
370524,Clear
370525,Clear
370526,Clear
370527,Clear
370528,Cloudy
370529,Clear
370530,Clear
370531,Clear
370532,Clear
370533,Clear
370534,Cloudy
370535,Clear
370536,Clear
370537,Clear
370538,Clear
370539,Clear
370540,Clear
370541,Clear
370542,Clear
370543,Clear
370544,Clear
370545,Clear
370546,Clear
370547,Clear
370548,Clear
370549,Clear
370550,Clear
370551,Clear
370552,Clear
370553,Clear
370554,Clear
370555,Clear
370556,Clear
370557,Cloudy
370558,Clear
370559,Clear
370560,Clear
370561,Clear
370562,Clear
370563,Clear
370564,Clear
370565,Clear
370566,Clear
370567,Clear
370568,Clear
370569,Clear
370570,Clear
370571,Clear
370572,Clear
370573,Clear
370574,Clear
370575,Clear
370576,Cloudy
370577,Clear
370578,Clear
370579,Clear
370580,Clear
370581,Clear
370582,Clear
370583,Clear
370584,Clear
370585,Clear
370586,Clear
370587,Clear
370588,Clear
370589,Rain
370590,Clear
370591,Clear
370592,Clear
370593,Rain
370594,Clear
370595,Clear
370596,Clear
370597,Clear
370598,Clear
370599,Clear
370600,Clear
370601,Clear
370602,Clear
370603,Clear
370604,Clear
370605,Clear
370606,Clear
370607,Cloudy
370608,Clear
370609,Clear
370610,Clear
370611,Clear
370612,Clear
370613,Clear
370614,Rain
370615,Clear
370616,Clear
370617,Clear
370618,Clear
370619,Cloudy
370620,Clear
370621,Clear
370622,Clear
370623,Clear
370624,Clear
370625,Clear
370626,Clear
370627,Clear
370628,Clear
370630,Clear
370631,Clear
370632,Clear
370633,Clear
370634,Clear
370635,Clear
370636,Cloudy
370637,Cloudy
370638,Clear
370639,Clear
370640,Clear
370641,Clear
370642,Clear
370643,Clear
370644,Clear
370645,Clear
370646,Clear
370647,Clear
370648,Rain
370648,Cloudy
370649,Clear
370650,Clear
370651,Rain
370652,Clear
370653,Rain
370654,Clear
370655,Clear
370656,Clear
370657,Clear
370658,Rain
370658,Cloudy
370659,Cloudy
370660,Clear
370661,Clear
370662,Cloudy
370663,Clear
370664,Clear
370665,Clear
370666,Cloudy
370667,Clear
370668,Clear
370669,Clear
370670,Rain
370671,Cloudy
370672,Clear
370673,Clear
370674,Clear
370675,Clear
370676,Cloudy
370677,Clear
370678,Clear
370679,Cloudy
370681,Cloudy
370682,Clear
370683,Clear
370684,Clear
370685,Cloudy
370686,Clear
370687,Clear
370688,Clear
370689,Clear
370690,Cloudy
370691,Clear
370692,Clear
370693,Clear
370694,Clear
370695,Clear
370696,Clear
370697,Cloudy
370698,Cloudy
370699,Clear
370700,Clear
370701,Rain
370702,Clear
370703,Clear
370704,Rain
370704,Cloudy
370705,Clear
370706,Clear
370707,Clear
370708,Clear
370709,Cloudy
370710,Clear
370711,Clear
370712,Clear
370713,Clear
370714,Clear
370715,Clear
370716,Clear
370717,Clear
370718,Rain
370719,Cloudy
370720,Clear
370721,Clear
370722,Cloudy
370723,Clear
370724,Clear
370725,Clear
370726,Clear
370727,Cloudy
370728,Clear
370729,Clear
370730,Clear
370731,Rain
370732,Clear
370733,Clear
370734,Cloudy
370735,Clear
370736,Rain
370737,Clear
370738,Clear
370739,Clear
370740,Cloudy
370741,Cloudy
370742,Clear
370743,Clear
370744,Clear
370745,Clear
370746,Clear
370747,Rain
370748,Clear
370749,Clear
370750,Clear
370751,Rain
370751,Cloudy
370752,Rain
370752,Cloudy
370753,Rain
370754,Clear
370755,Clear
370756,Clear
370757,Clear
370758,Rain
370759,Rain
370762,Clear
370763,Clear
370764,Clear
370765,Clear
370766,Clear
370767,Clear
370768,Clear
370769,Clear
370770,Clear
370771,Clear
370772,Clear
370773,Clear
370774,Clear
370775,Clear
370777,Clear
370778,Cloudy
370779,Clear
370780,Cloudy
370781,Clear
370782,Cloudy
370783,Clear
370784,Clear
370785,Clear
370786,Clear
370787,Clear
370788,Clear
370789,Clear
370790,Clear
370791,Clear
370792,Clear
370793,Rain
370794,Clear
370796,Clear
370797,Clear
370798,Clear
370799,Clear
370800,Clear
370801,Clear
370802,Clear
370803,Clear
370804,Clear
370805,Clear
370806,Clear
370807,Clear
370808,Rain
370809,Clear
370810,Clear
370811,Rain
370812,Clear
370813,Clear
370814,Cloudy
370815,Clear
370816,Clear
370817,"Fog, Smog, Smoke"
370818,Clear
370819,Clear
370820,Clear
370821,Clear
370822,Clear
370823,Clear
370824,Clear
370825,Clear
370826,Clear
370827,Cloudy
370828,Cloudy
370829,Clear
370830,Clear
370831,Clear
370832,Clear
370833,Clear
370834,Rain
370834,Cloudy
370835,Clear
370836,Clear
370837,Clear
370838,Clear
370839,Clear
370841,Clear
370842,Clear
370843,Clear
370844,Clear
370845,Clear
370846,Clear
370847,Clear
370848,Rain
370849,Clear
370850,Clear
370851,Clear
370852,Clear
370853,Clear
370854,Clear
370855,Clear
370856,Clear
370857,Clear
370858,Clear
370859,Clear
370860,Clear
370861,Clear
370862,Clear
370863,Clear
370864,Clear
370865,Rain
370866,Clear
370867,Clear
370868,Clear
370869,Clear
370870,Clear
370871,Clear
370872,Cloudy
370873,Clear
370874,Cloudy
370875,Clear
370876,Clear
370877,Clear
370878,Clear
370879,Rain
370880,Rain
370881,Clear
370882,Clear
370883,Cloudy
370884,Clear
370885,Clear
370887,Clear
370888,Cloudy
370889,Clear
370890,Clear
370891,Clear
370892,Cloudy
370893,Clear
370894,Clear
370895,Clear
370896,Clear
370897,Clear
370898,Clear
370899,Clear
370900,Rain
370901,Clear
370902,Clear
370903,Clear
370904,Clear
370905,Clear
370906,Clear
370907,Clear
370908,Clear
370909,Clear
370910,Clear
370911,Cloudy
370913,Cloudy
370914,Clear
370915,Clear
370916,Clear
370917,Cloudy
370918,Clear
370919,Clear
370920,Clear
370921,Clear
370922,Cloudy
370923,Clear
370924,Cloudy
370925,Clear
370926,Clear
370927,Clear
370928,Clear
370929,Clear
370930,Clear
370931,Clear
370932,Clear
370933,Clear
370934,Clear
370935,Clear
370936,Clear
370937,Clear
370938,"Fog, Smog, Smoke"
370939,Clear
370940,Clear
370941,Clear
370942,Rain
370942,Cloudy
370943,Clear
370944,Clear
370945,Clear
370946,Rain
370947,Clear
370948,Clear
370949,Clear
370950,Clear
370951,Clear
370952,Rain
370953,Cloudy
370954,Clear
370955,Clear
370956,Clear
370957,Clear
370958,Clear
370959,Clear
370960,Clear
370961,Clear
370962,Clear
370963,Clear
370964,Clear
370965,Clear
370966,Clear
370967,Clear
370968,Clear
370969,Clear
370970,Reported as Unknown
370971,Clear
370972,Rain
370972,Cloudy
370973,Cloudy
370974,Clear
370975,Clear
370976,Rain
370977,Clear
370978,Clear
370979,Clear
370980,Clear
370981,Clear
370982,Clear
370983,Clear
370984,Clear
370985,Clear
370986,Clear
370987,Clear
370988,Clear
370989,Clear
370990,Clear
370991,Clear
370992,Clear
370993,Clear
370994,Clear
370995,Clear
370996,Rain
370996,Cloudy
370997,Clear
370998,Clear
370999,Clear
371000,Clear
371001,Clear
371002,Clear
371003,Clear
371004,Clear
371005,Clear
371006,Clear
371007,Rain
371008,Cloudy
371009,Clear
371010,Clear
371011,Clear
371012,Clear
371013,Rain
371014,Clear
371015,Clear
371016,Clear
371017,Clear
371018,Clear
371019,Clear
371020,Clear
371021,Clear
371022,Cloudy
371023,Clear
371024,Clear
371025,Clear
371026,Clear
371027,Rain
371027,Cloudy
371028,Rain
371029,Cloudy
371030,Clear
371031,Clear
371032,Cloudy
371033,Clear
371034,Clear
371035,Clear
371037,Clear
371038,"Fog, Smog, Smoke"
371040,Clear
371041,Clear
371042,Clear
371043,Clear
371044,Clear
371045,Clear
371046,Clear
371047,Clear
371048,Clear
371049,Clear
371050,Clear
371051,Clear
371052,Clear
371053,Clear
371054,Clear
371055,Clear
371056,Clear
371057,Clear
371058,Clear
371059,Clear
371060,Clear
371061,Cloudy
371062,Clear
371064,Clear
371065,Clear
371066,Clear
371067,Clear
371068,Rain
371068,Cloudy
371069,Clear
371070,Cloudy
371071,Cloudy
371072,"Fog, Smog, Smoke"
371073,Clear
371074,Clear
371076,Clear
371077,Clear
371078,Clear
371079,Clear
371080,Clear
371081,Clear
371082,Clear
371083,Clear
371084,Cloudy
371085,Rain
371085,Cloudy
371086,Rain
371086,Cloudy
371087,Clear
371088,Clear
371089,Clear
371090,Clear
371091,Clear
371092,Clear
371093,Clear
371094,Clear
371095,Clear
371096,Cloudy
371098,Clear
371099,Clear
371100,Clear
371101,Rain
371101,Cloudy
371102,Clear
371103,Clear
371104,Clear
371105,Clear
371106,Clear
371107,Clear
371108,Clear
371109,Clear
371110,Clear
371111,Clear
371112,Clear
371113,Clear
371114,Clear
371115,Clear
371116,Cloudy
371117,Clear
371118,Clear
371119,Clear
371121,Clear
371122,Clear
371123,Clear
371124,Clear
371125,Clear
371126,Clear
371127,Clear
371128,Cloudy
371129,Cloudy
371130,Cloudy
371131,Clear
371132,Cloudy
371133,Clear
371134,Clear
371135,Clear
371136,Clear
371137,Cloudy
371138,"Fog, Smog, Smoke"
371139,Clear
371140,Clear
371141,Clear
371142,Clear
371143,Clear
371144,Clear
371145,Clear
371146,Clear
371147,Clear
371148,Clear
371149,Clear
371150,Clear
371152,Clear
371153,Rain
371154,Clear
371155,Rain
371157,Clear
371158,Clear
371159,Clear
371160,Clear
371161,Clear
371162,Cloudy
371163,Clear
371164,Clear
371165,Clear
371166,Clear
371167,Clear
371168,Clear
371169,Clear
371170,Clear
371171,Clear
371172,Clear
371174,Cloudy
371175,Cloudy
371176,Clear
371177,Cloudy
371178,Clear
371180,Cloudy
371181,Rain
371182,Not Reported
371183,Clear
371184,Clear
371185,Clear
371186,Clear
371187,Rain
371188,Clear
371189,Clear
371190,Clear
371191,Clear
371192,Cloudy
371193,Clear
371194,Rain
371195,Not Reported
371196,Rain
371197,Clear
371198,Clear
371199,Rain
371200,Clear
371201,Clear
371202,Clear
371203,Rain
371204,Clear
371205,Clear
371206,Clear
371207,Clear
371208,Clear
371209,Clear
371210,Clear
371211,Clear
371212,Clear
371213,Clear
371214,Clear
371215,Clear
371216,Clear
371217,Clear
371218,Clear
371219,Clear
371220,Clear
371221,Clear
371222,Clear
371223,Clear
371224,Clear
371225,Clear
371226,Clear
371227,Rain
371227,Cloudy
371228,Clear
371229,Clear
371230,Clear
371231,Rain
371232,Clear
371233,Clear
371234,Clear
371235,Clear
371236,Cloudy
371238,Rain
371239,Clear
371240,Clear
371241,Clear
371242,Clear
371243,Rain
371244,Rain
371245,Clear
371246,Clear
371247,Clear
371248,Cloudy
371249,Clear
371250,Rain
371250,Cloudy
371251,Clear
371252,Clear
371253,Clear
371254,Cloudy
371255,Clear
371256,Clear
371257,Clear
371258,Clear
371259,Clear
371260,Not Reported
371261,Clear
371262,Clear
371263,Cloudy
371264,Clear
371265,Cloudy
371266,Clear
371267,Clear
371268,Clear
371269,Clear
371270,Cloudy
371271,Clear
371272,Clear
371273,Clear
371274,Cloudy
371275,Clear
371276,Clear
371277,Clear
371279,Cloudy
371280,Rain
371282,Clear
371283,Clear
371284,Clear
371285,Cloudy
371286,Clear
371287,Rain
371288,Rain
371289,Clear
371290,Clear
371291,Clear
371292,Clear
371293,Clear
371294,Clear
371295,Cloudy
371296,Clear
371297,Clear
371298,Cloudy
371299,Clear
371300,Clear
371301,Clear
371302,Rain
371303,Clear
371304,Clear
371305,Cloudy
371306,Cloudy
371307,Rain
371308,Clear
371309,Clear
371310,Rain
371311,"Fog, Smog, Smoke"
371312,Cloudy
371313,Not Reported
371314,Clear
371315,Clear
371316,Clear
371317,Clear
371318,Clear
371319,Clear
371320,Clear
371321,Clear
371322,Clear
371323,Clear
371324,Clear
371325,Clear
371326,Clear
371327,Clear
371328,Clear
371329,Clear
371330,Clear
371331,Clear
371332,Clear
371333,Clear
371334,Clear
371335,Clear
371336,Clear
371337,Clear
371338,Clear
371339,Rain
371340,Clear
371342,Clear
371343,Clear
371344,Clear
371345,Clear
371346,Clear
371347,Clear
371348,Clear
371349,Clear
371350,Clear
371351,Clear
371352,Clear
371353,Rain
371354,Clear
371355,Clear
371356,Clear
371357,Cloudy
371358,Clear
371359,Clear
371361,Clear
371362,Clear
371363,Cloudy
371364,Clear
371365,Cloudy
371366,Clear
371367,Clear
371368,Clear
371369,"Fog, Smog, Smoke"
371369,Cloudy
371370,Clear
371371,Clear
371372,Clear
371373,Cloudy
371374,Clear
371375,Clear
371376,Clear
371377,Clear
371378,Clear
371379,Clear
371380,Clear
371381,Clear
371382,Cloudy
371383,Clear
371384,Rain
371384,"Fog, Smog, Smoke"
371385,Clear
371386,Clear
371387,Clear
371388,Rain
371389,Rain
371389,Cloudy
371390,Cloudy
371391,Clear
371392,Cloudy
371393,Cloudy
371394,Clear
371395,Clear
371396,Clear
371397,Rain
371398,Clear
371399,Clear
371400,Clear
371401,Clear
371402,Cloudy
371403,Clear
371404,Clear
371405,Rain
371406,Clear
371407,Clear
371408,Clear
371409,Rain
371410,Clear
371411,Clear
371412,Clear
371413,Clear
371414,Rain
371415,Rain
371416,Clear
371417,Clear
371418,Clear
371419,Clear
371420,Clear
371421,Clear
371422,Clear
371423,Clear
371424,Clear
371425,Clear
371427,Clear
371428,Rain
371429,Clear
371430,Cloudy
371431,Clear
371432,Clear
371433,Clear
371434,Clear
371435,Clear
371436,Clear
371437,Clear
371438,Clear
371439,Clear
371440,Clear
371441,Rain
371442,Cloudy
371443,Clear
371444,Clear
371445,Clear
371446,Clear
371447,Cloudy
371448,Rain
371449,Not Reported
371450,Clear
371451,Clear
371452,Clear
371453,"Fog, Smog, Smoke"
371454,Clear
371455,Cloudy
371456,Cloudy
371457,Rain
371457,Cloudy
371458,Clear
371459,Clear
371460,Clear
371461,Rain
371462,Clear
371463,Clear
371464,Clear
371465,Clear
371466,Cloudy
371467,Not Reported
371468,Clear
371469,Clear
371470,Cloudy
371471,Clear
371472,Clear
371473,Cloudy
371474,Clear
371475,Clear
371476,Clear
371477,Clear
371478,Clear
371479,Clear
371480,Cloudy
371481,Clear
371483,"Fog, Smog, Smoke"
371484,Clear
371485,Clear
371487,Clear
371488,Cloudy
371490,Clear
371491,Cloudy
371492,Clear
371493,Rain
371493,Cloudy
371494,Clear
371495,Clear
371496,Clear
371497,Rain
371498,Cloudy
371499,Clear
371500,Clear
371501,Clear
371503,Cloudy
371504,Clear
371505,Clear
371506,Clear
371507,Cloudy
371508,Rain
371509,Clear
371510,Clear
371511,Clear
371512,Clear
371513,Clear
371514,Clear
371515,Clear
371516,Clear
371517,Clear
371518,Clear
371519,Clear
371520,Clear
371521,Clear
371522,Clear
371523,Cloudy
371524,Clear
371525,Clear
371526,Clear
371527,Clear
371528,Clear
371529,Clear
371530,Clear
371531,Clear
371532,Rain
371532,Cloudy
371533,Clear
371534,Clear
371535,Clear
371536,Clear
371537,Clear
371538,Not Reported
371539,Clear
371540,Clear
371541,Clear
371542,Clear
371543,Clear
371544,Not Reported
371545,Clear
371546,Not Reported
380001,Severe Crosswinds
380001,Blowing Snow
380002,Clear
380003,Clear
380004,Cloudy
380005,Clear
380006,Clear
380007,Clear
380008,Clear
380009,Clear
380010,Clear
380011,Cloudy
380011,Freezing Rain or Drizzle
380012,Freezing Rain or Drizzle
380013,Clear
380014,Clear
380015,Clear
380016,"Fog, Smog, Smoke"
380017,Rain
380017,Cloudy
380018,Rain
380019,Clear
380020,Clear
380021,Clear
380022,Cloudy
380023,Cloudy
380024,Rain
380024,Cloudy
380025,Clear
380026,Cloudy
380027,Clear
380028,Cloudy
380029,Clear
380030,Clear
380031,Clear
380032,Severe Crosswinds
380033,Cloudy
380034,Clear
380035,Clear
380036,Clear
380037,Clear
380039,Clear
380040,Clear
380041,Clear
380042,Clear
380043,Clear
380044,Clear
380045,Clear
380046,Clear
380047,Clear
380048,Clear
380049,Clear
380050,Clear
380051,Clear
380052,Clear
380053,Reported as Unknown
380055,Clear
380056,Clear
380057,Clear
380058,Clear
380059,Cloudy
380060,Clear
380061,Clear
380062,Cloudy
380063,Cloudy
380064,Clear
380065,Clear
380066,Clear
380067,Clear
380068,Clear
380069,Clear
380070,Cloudy
380071,Cloudy
380072,Clear
380073,Clear
380074,Reported as Unknown
380075,Clear
380076,Clear
380077,Reported as Unknown
380078,Clear
380079,Clear
380080,Clear
380081,Cloudy
380082,Clear
380083,Clear
380084,Clear
380085,Reported as Unknown
380086,Clear
380087,Cloudy
380088,Clear
380089,Clear
380090,Clear
380091,Severe Crosswinds
380091,Cloudy
380092,Cloudy
380093,Reported as Unknown
380094,Snow
380095,Clear
380096,Clear
380097,Cloudy
380098,Reported as Unknown
390001,Cloudy
390002,Clear
390003,Cloudy
390004,Clear
390005,Clear
390006,Cloudy
390007,Cloudy
390008,Rain
390009,Clear
390010,Rain
390011,Clear
390012,Snow
390013,Clear
390014,Clear
390015,Snow
390016,Clear
390017,Clear
390018,Clear
390019,Clear
390020,Clear
390021,Clear
390022,Clear
390023,Clear
390024,Cloudy
390025,Clear
390026,Clear
390027,Clear
390028,Cloudy
390029,Cloudy
390030,Clear
390031,Snow
390032,Cloudy
390033,Clear
390034,Cloudy
390035,Cloudy
390037,Clear
390038,Clear
390039,Clear
390040,Clear
390041,Clear
390042,Cloudy
390043,Cloudy
390044,Clear
390045,Snow
390046,Cloudy
390047,Clear
390048,Clear
390049,Cloudy
390050,Cloudy
390051,Clear
390052,Clear
390053,Clear
390054,Cloudy
390055,Snow
390056,Clear
390057,Clear
390059,Clear
390060,Cloudy
390061,Clear
390062,Clear
390063,Clear
390064,Cloudy
390065,Clear
390066,Clear
390067,Cloudy
390068,Cloudy
390069,Cloudy
390070,Cloudy
390071,Clear
390072,Cloudy
390073,Freezing Rain or Drizzle
390074,Cloudy
390076,Cloudy
390077,Cloudy
390078,Rain
390079,Cloudy
390080,Cloudy
390081,Clear
390082,Cloudy
390083,Cloudy
390084,Cloudy
390085,Rain
390086,Snow
390087,Cloudy
390088,Clear
390089,Clear
390090,Clear
390091,Cloudy
390092,Clear
390094,Cloudy
390095,Clear
390096,Cloudy
390097,Cloudy
390098,Clear
390099,Cloudy
390101,Clear
390103,Clear
390104,Cloudy
390105,"Fog, Smog, Smoke"
390106,Cloudy
390107,Cloudy
390108,Clear
390109,Clear
390110,Cloudy
390112,Clear
390113,Clear
390114,Clear
390115,Clear
390116,Clear
390117,Clear
390119,Clear
390120,Clear
390121,Clear
390122,Clear
390123,Cloudy
390124,Snow
390126,Clear
390127,Snow
390128,Rain
390129,Clear
390130,Cloudy
390131,Clear
390132,Clear
390133,Clear
390134,Clear
390135,Clear
390136,Clear
390137,Cloudy
390138,Clear
390139,Clear
390140,Clear
390141,Clear
390142,Clear
390143,Clear
390144,Clear
390145,Clear
390146,Sleet or Hail
390147,Cloudy
390148,Rain
390149,Cloudy
390150,Clear
390151,Clear
390153,Clear
390154,Clear
390155,Clear
390157,Cloudy
390158,Cloudy
390159,Cloudy
390160,Snow
390161,Snow
390162,Clear
390163,Clear
390164,Clear
390165,Clear
390166,Clear
390167,Clear
390168,Clear
390169,Cloudy
390170,Clear
390171,Clear
390172,Clear
390173,Clear
390174,Clear
390175,Clear
390176,Clear
390177,Clear
390178,Clear
390179,Clear
390180,Clear
390181,Clear
390182,Snow
390183,Clear
390184,Snow
390185,Cloudy
390186,Rain
390187,Cloudy
390188,Clear
390189,Clear
390190,Rain
390191,Clear
390193,Cloudy
390194,Clear
390195,Clear
390196,Snow
390197,Cloudy
390198,Clear
390199,Cloudy
390200,Clear
390201,Cloudy
390202,Clear
390203,Clear
390204,Clear
390205,Clear
390206,Clear
390207,Sleet or Hail
390208,Cloudy
390209,Clear
390210,Rain
390211,Snow
390212,Clear
390213,Clear
390214,Rain
390215,Clear
390216,Not Reported
390218,Rain
390219,Cloudy
390220,Cloudy
390221,Clear
